County,FIPS,VTD,cntyvtd,vtdkeyvalue,Office,Name,Party,Incumbent,Votes
Williamson,491,0422,4910422,9521,State Rep 52,Talarico,D,N,838
Williamson,491,0424,4910424,9522,State Rep 52,Talarico,D,N,933
Williamson,491,0426,4910426,9524,State Rep 52,Talarico,D,N,232
Williamson,491,0427,4910427,9525,State Rep 52,Talarico,D,N,557
Williamson,491,0428,4910428,9526,State Rep 52,Talarico,D,N,518
Williamson,491,0429,4910429,9527,State Rep 52,Talarico,D,N,563
Williamson,491,0432,4910432,9528,State Rep 52,Talarico,D,N,87
Williamson,491,0433,4910433,9529,State Rep 52,Talarico,D,N,745
Williamson,491,0434,4910434,9530,State Rep 52,Talarico,D,N,0
Williamson,491,0436,4910436,9531,State Rep 52,Talarico,D,N,98
Williamson,491,0437,4910437,9532,State Rep 52,Talarico,D,N,1168
Williamson,491,0456,4910456,9533,State Rep 52,Talarico,D,N,384
Williamson,491,0468,4910468,9534,State Rep 52,Talarico,D,N,203
Williamson,491,0473,4910473,9538,State Rep 52,Talarico,D,N,4
Williamson,491,0482,4910482,9539,State Rep 52,Talarico,D,N,756
Williamson,491,0484,4910484,9540,State Rep 52,Talarico,D,N,809
Williamson,491,0485,4910485,9541,State Rep 52,Talarico,D,N,490
Williamson,491,0486,4910486,9542,State Rep 52,Talarico,D,N,206
Williamson,491,0487,4910487,9543,State Rep 52,Talarico,D,N,29
Williamson,491,0488,4910488,9544,State Rep 52,Talarico,D,N,741
Williamson,491,0489,4910489,9545,State Rep 52,Talarico,D,N,900
Williamson,491,0490,4910490,9546,State Rep 52,Talarico,D,N,1091
Williamson,491,0491,4910491,9547,State Rep 52,Talarico,D,N,1023

